ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10892	"Lmx1a"	NA	chrNC_000067.7	+	167517205	167517419	167517321	167517419	167516692	167516854	10892	170,96,142	23,8,14	105,192,43	19,39,6	216	100	0.0158591491625	0.18289795391529207	0.774,0.847,0.824	0.719,0.695,0.768	0.088
10894	"Rtca"	NA	chrNC_000069.7	-	116297993	116298117	116297993	116298095	116300483	116300627	10894	342,387,379	43,56,35	408,338,423	40,39,71	122	100	0.714634068988	1.0	0.867,0.85,0.899	0.893,0.877,0.83	0.005
10895	"Rtca"	NA	chrNC_000069.7	-	116300483	116300642	116300483	116300627	116301399	116301500	10895	9,13,10	334,347,289	11,6,8	331,297,406	115	100	0.259170335075	0.7946213226072913	0.023,0.032,0.029	0.028,0.017,0.017	0.007
10896	"Pkn1"	NA	chrNC_000074.7	-	84400109	84400339	84400109	84400185	84404152	84404246	10896	279,262,283	1,0,0	306,350,290	0,0,0	254	100	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
10897	"Ano5"	NA	chrNC_000073.7	+	51226251	51226421	51226359	51226421	51224425	51224648	10897	5,1,2	2,0,1	3,2,0	0,5,0	208	100	1	1.0	0.546,1.0,0.49	1.0,0.161,NA	0.098
10898	"Ogg1"	NA	chrNC_000072.7	+	113306106	113306369	113306189	113306369	113305325	113305440	10898	180,207,268	16,22,34	313,223,218	36,14,19	183	100	0.342531966185	0.8999508965424269	0.86,0.837,0.812	0.826,0.897,0.862	-0.025
10899	"Ogg1"	NA	chrNC_000072.7	+	113306106	113306369	113306296	113306369	113305325	113305440	10899	508,783,903	0,3,4	1039,685,693	4,2,0	290	100	1	1.0	1.0,0.989,0.987	0.989,0.992,1.0	-0.002
10900	"Ogg1"	NA	chrNC_000072.7	+	113306189	113306369	113306296	113306369	113305325	113305440	10900	344,598,669	0,3,4	762,476,494	4,2,0	207	100	1	1.0	1.0,0.99,0.988	0.989,0.991,1.0	-0.001
10901	"Ogg1"	NA	chrNC_000072.7	+	113306106	113306369	113306189	113306369	113305325	113305573	10901	275,331,423	147,240,304	471,336,301	329,220,216	183	100	0.69976241885	1.0	0.506,0.43,0.432	0.439,0.455,0.432	0.014
10902	"Ogg1"	NA	chrNC_000072.7	+	113306106	113306369	113306296	113306369	113305325	113305573	10902	603,907,1058	3,13,0	1197,798,776	4,2,6	290	100	0.323854924615	0.8824279786262029	0.986,0.96,1.0	0.99,0.993,0.978	-0.005
10903	"Ogg1"	NA	chrNC_000072.7	+	113306189	113306369	113306296	113306369	113305325	113305573	10903	475,816,939	3,13,0	1055,682,691	4,2,6	207	100	0.609257416366	1.0	0.987,0.968,1.0	0.992,0.994,0.982	-0.004
10904	"Mapre3"	NA	chrNC_000071.7	+	31022158	31022311	31022217	31022311	31021917	31022072	10904	1709,1760,1528	21,28,33	1575,1630,2124	22,20,16	159	100	0.0309753139162	0.26233184112617564	0.981,0.975,0.967	0.978,0.981,0.988	-0.008
10905	"Il17re"	NA	chrNC_000072.7	+	113437126	113437185	113437130	113437185	113436320	113436336	10905	2,0,1	0,1,2	1,1,0	2,0,0	104	100	1	1.0	1.0,0.0,0.325	0.325,1.0,NA	-0.221
10907	"Prrt3"	NA	chrNC_000072.7	-	113473892	113474048	113473892	113474045	113474232	113475277	10907	16,42,20	28,25,12	11,22,71	6,11,68	103	100	0.693238619192	1.0	0.357,0.62,0.618	0.64,0.66,0.503	-0.069
10908	"Prrt3"	NA	chrNC_000072.7	-	113474232	113475356	113474232	113475277	113478810	113478892	10908	23,49,13	26,24,2	12,24,88	7,10,53	179	100	0.896986989979	1.0	0.331,0.533,0.784	0.489,0.573,0.481	0.035
10909	"Atf7ip"	NA	chrNC_000072.7	+	136570073	136570144	136570079	136570144	136564042	136564681	10909	159,148,149	0,0,0	171,172,181	1,0,0	106	100	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
10911	"Slc22a8"	NA	chrNC_000085.7	+	8570145	8570656	8570576	8570656	8568648	8568820	10911	2,2,0	0,2,0	1,5,0	0,1,0	531	100	1	1.0	1.0,0.158,NA	1.0,0.485,NA	-0.163
10912	"Actn4"	NA	chrNC_000073.7	-	28594545	28594937	28594545	28594611	28595513	28595660	10912	1587,1160,1383	168,178,127	1617,1494,939	128,158,239	426	100	0.616797182947	1.0	0.689,0.605,0.719	0.748,0.689,0.48	0.032
10913	"Actn4"	NA	chrNC_000073.7	-	28596300	28596480	28596300	28596477	28597273	28597408	10913	2662,2077,2113	32,24,38	2549,2397,1647	45,38,30	103	100	0.178658327395	0.6696203357709267	0.988,0.988,0.982	0.982,0.984,0.982	0.003
10914	"Actn4"	NA	chrNC_000073.7	-	28597273	28597408	28597273	28597402	28597493	28597676	10914	1970,1643,1717	42,42,36	1875,1912,1198	58,28,34	106	100	0.690229626005	1.0	0.978,0.974,0.978	0.968,0.985,0.971	0.002
10915	"Actn4"	NA	chrNC_000073.7	-	28609327	28611000	28609327	28609413	28611664	28611746	10915	1647,1393,1376	49,84,43	1652,1541,1156	55,91,195	1687	100	0.0779011801387	0.4311759657154654	0.666,0.496,0.655	0.64,0.501,0.26	0.139
10916	"Atp7a"	NA	chrNC_000086.8	+	105131940	105132123	105131943	105132123	105129694	105130420	10916	39,20,21	45,35,43	29,18,20	34,29,30	103	100	0.643505001093	1.0	0.457,0.357,0.322	0.453,0.376,0.393	-0.029
10918	"Kcnma1"	NA	chrNC_000080.7	-	23342355	23350113	23342355	23350110	23356792	23356821	10918	10,7,0	6,0,2	1,7,25	1,0,13	103	100	0.700337077293	1.0	0.618,1.0,0.0	0.493,1.0,0.651	-0.175
10919	"Kcnma1"	NA	chrNC_000080.7	-	23348761	23350113	23348761	23350110	23359107	23359332	10919	26,44,9	16,35,5	12,11,60	12,14,70	103	100	0.0435872135584	0.3191411190382875	0.612,0.55,0.636	0.493,0.433,0.454	0.139
10920	"Gm36190"	NA	chrNC_000072.7	-	115036288	115037637	115036288	115036506	115038702	115038882	10920	2,1,4	0,0,0	9,4,2	0,1,0	1231	100	1	1.0	1.0,1.0,1.0	1.0,0.245,1.0	0.252
10922	"Ttll10"	NA	chrNC_000070.7	-	156132748	156133161	156132748	156133158	156134657	156134723	10922	2,4,6	0,0,1	32,7,16	3,0,0	103	100	0.476842810656	1.0	1.0,1.0,0.853	0.912,1.0,1.0	-0.02
10924	"Mbd4"	NA	chrNC_000072.7	-	115821023	115821183	115821023	115821127	115821530	115821680	10924	3,3,5	34,26,32	3,1,0	46,30,18	156	100	0.0190859896824	0.20100182439581923	0.054,0.069,0.091	0.04,0.021,0.0	0.051
10925	"Mbd4"	NA	chrNC_000072.7	-	115822274	115822578	115822274	115822409	115825355	115826693	10925	9,2,6	2,0,1	4,8,8	6,2,0	269	100	0.144410147932	0.6058005705747399	0.626,1.0,0.69	0.199,0.598,1.0	0.173
10926	"Ift122"	NA	chrNC_000072.7	+	115893930	115894028	115893933	115894028	115892867	115893008	10926	122,92,121	326,352,383	103,124,56	391,312,225	103	100	0.735859637793	1.0	0.267,0.202,0.235	0.204,0.278,0.195	0.009
10928	"Ccar2"	NA	chrNC_000080.7	-	70377913	70377996	70377913	70377993	70378316	70378461	10928	171,226,246	13,10,20	246,270,289	19,11,19	103	100	0.727705965481	1.0	0.927,0.956,0.923	0.926,0.96,0.937	-0.006
10930	"Dennd2b"	NA	chrNC_000073.7	-	109126550	109126707	109126550	109126592	109126820	109126998	10930	26,13,36	416,280,390	25,20,36	490,456,281	215	100	1	1.0	0.028,0.021,0.041	0.023,0.02,0.056	-0.003
10931	"Brsk2"	NA	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141552369	141552459	10931	195,256,141	25,39,12	128,171,614	9,21,93	512	100	0.894251866323	1.0	0.604,0.562,0.697	0.735,0.614,0.563	-0.016
10932	"Brsk2"	NA	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141552656	141552751	10932	195,262,154	35,47,17	133,174,649	18,37,114	512	100	0.589517981255	1.0	0.521,0.521,0.639	0.591,0.479,0.526	0.028
10933	"Brsk2"	NA	chrNC_000073.7	+	141555799	141557981	141556211	141557981	141554578	141554626	10933	204,262,145	11,17,4	129,170,633	5,6,26	512	100	0.35394630929	0.9084003987235382	0.784,0.751,0.876	0.834,0.847,0.826	-0.032
10934	"Uevld"	NA	chrNC_000073.7	-	46589880	46590051	46589880	46590025	46593535	46593638	10934	84,106,106	10,1,1	130,73,85	7,0,3	126	100	0.564355000603	1.0	0.87,0.988,0.988	0.936,1.0,0.957	-0.016
10936	"Zfp637"	NA	chrNC_000072.7	+	117821943	117822917	117821985	117822917	117820213	117820353	10936	27,26,20	197,161,158	7,15,28	184,201,189	142	100	0.0167495970693	0.1896025249385528	0.088,0.102,0.082	0.026,0.05,0.094	0.034
10937	"Zfp637"	NA	chrNC_000072.7	+	117821943	117822917	117821985	117822917	117820213	117820357	10937	6,13,2	37,29,52	6,4,5	42,47,43	142	100	0.254558047119	0.7893102612855225	0.102,0.24,0.026	0.091,0.057,0.076	0.048
10938	"Zfp637"	NA	chrNC_000072.7	+	117821943	117822917	117821985	117822917	117820213	117820567	10938	8,6,2	5,2,3	5,2,5	4,2,3	142	100	0.71457278978	1.0	0.53,0.679,0.319	0.468,0.413,0.54	0.036
10940	"Nf1"	NA	chrNC_000077.7	+	79329512	79329674	79329515	79329674	79327515	79327639	10940	38,38,32	13,12,12	51,36,28	13,11,6	103	100	0.32506904299	0.8831071572647922	0.739,0.755,0.721	0.792,0.761,0.819	-0.052
10941	"Nf1"	NA	chrNC_000077.7	+	79456243	79456377	79456246	79456377	79455649	79455772	10941	103,74,121	23,26,25	129,109,125	26,11,27	103	100	0.0927459029323	0.4778739768282479	0.813,0.734,0.825	0.828,0.906,0.818	-0.06
10942	"Pfkp"	NA	chrNC_000079.7	-	6638524	6646098	6638524	6638689	6647894	6648047	10942	3863,3975,3236	1944,1755,1651	7098,3770,8534	2277,1754,2526	7509	100	0.000211335859784	0.012370519978519257	0.026,0.029,0.025	0.04,0.028,0.043	-0.01
10943	"Pfkp"	NA	chrNC_000079.7	-	6638524	6646098	6638524	6638689	6648774	6648862	10943	3855,3967,3235	13,11,22	7100,3762,8517	40,30,25	7509	100	0.399735162524	0.9500787573870708	0.798,0.828,0.662	0.703,0.625,0.819	0.047
10944	"Pfkp"	NA	chrNC_000079.7	-	6643136	6646098	6643136	6643289	6648774	6648862	10944	1224,1274,1045	1,12,7	2305,1194,2558	14,12,16	2909	100	0.359713495984	0.9152513755490151	0.977,0.785,0.837	0.85,0.774,0.846	0.043
10945	"Pfkp"	NA	chrNC_000079.7	-	6647894	6648076	6647894	6648047	6648774	6648862	10945	2,2,3	1379,1288,1284	5,5,14	1836,1569,1880	129	100	1	1.0	0.001,0.001,0.002	0.002,0.002,0.006	-0.002
10946	"Nop14"	NA	chrNC_000071.7	-	34798666	34798826	34798666	34798801	34801269	34801423	10946	177,167,160	4,8,7	117,153,169	14,6,9	125	100	0.0605017685169	0.38142254566571643	0.973,0.944,0.948	0.87,0.953,0.938	0.035
10947	"Bms1"	NA	chrNC_000072.7	-	118369504	118369685	118369504	118369615	118369763	118369952	10947	148,160,194	5,12,3	177,172,141	6,7,8	170	100	0.978938918995	1.0	0.946,0.887,0.974	0.946,0.935,0.912	0.005
10948	"Ano10"	NA	chrNC_000075.7	-	122090149	122090719	122090149	122090545	122092735	122092855	10948	569,571,556	8,3,8	653,649,618	3,4,9	274	100	0.394395280272	0.9449718424032594	0.963,0.986,0.962	0.988,0.983,0.962	-0.007
10949	"Ankrd26"	NA	chrNC_000072.7	-	118525790	118526230	118525790	118525920	118526346	118526498	10949	3,1,1	28,28,38	2,3,0	39,39,36	410	100	1	1.0	0.025,0.009,0.006	0.012,0.018,0.0	0.003
10950	"Cacna1c"	NA	chrNC_000072.7	-	118660292	118660422	118660292	118660413	118661110	118661225	10950	2,3,3	35,30,20	1,5,6	29,21,83	109	100	0.625242684181	1.0	0.05,0.084,0.121	0.031,0.179,0.062	-0.006
10951	"Cacna1c"	NA	chrNC_000072.7	-	118663077	118663198	118663077	118663125	118663966	118664174	10951	49,64,28	5,5,2	29,74,143	2,3,6	173	100	0.172380612095	0.6565855835209226	0.85,0.881,0.89	0.893,0.934,0.932	-0.046
10952	"Dcxr"	NA	chrNC_000077.7	-	120616563	120616722	120616563	120616681	120616913	120617013	10952	1800,2075,1791	0,0,0	1995,1518,1179	0,0,1	141	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
10954	"Wnk1"	NA	chrNC_000072.7	-	119930731	119931193	119930731	119930863	119933031	119933154	10954	257,207,205	12,5,2	171,203,269	10,7,3	430	100	0.728814968574	1.0	0.833,0.906,0.96	0.799,0.871,0.954	0.025
10955	"Wnk1"	NA	chrNC_000072.7	-	119933031	119933157	119933031	119933154	119937604	119937685	10955	575,492,460	72,45,65	673,443,315	106,56,44	103	100	0.183205472684	0.6781550624456469	0.886,0.914,0.873	0.86,0.885,0.874	0.018
10956	"Grina"	NA	chrNC_000081.7	+	76131728	76131937	76131839	76131937	76130916	76131100	10956	126,122,125	250,217,251	205,149,229	402,234,304	211	100	0.114831299947	0.5395037502797947	0.193,0.21,0.191	0.195,0.232,0.263	-0.032
10957	"Hes6"	NA	chrNC_000067.7	-	91340442	91340524	91340442	91340518	91340614	91340701	10957	155,148,159	1,0,0	171,171,184	0,0,5	106	100	1	1.0	0.993,1.0,1.0	1.0,1.0,0.972	0.007
10958	"B4galnt3"	NA	chrNC_000072.7	-	120191707	120192464	120191707	120192461	120193234	120193296	10958	0,2,2	1,0,0	6,0,1	0,0,0	103	100	1	1.0	0.0,1.0,1.0	1.0,NA,1.0	-0.333
10959	"Trp53i13"	NA	chrNC_000077.7	-	77399901	77400193	77399901	77400099	77400423	77400552	10959	12,28,18	127,113,125	34,16,15	210,164,142	194	100	0.281422993195	0.8222190062354208	0.046,0.113,0.069	0.077,0.048,0.052	0.017
10960	"Trp53i13"	NA	chrNC_000077.7	-	77403478	77403722	77403478	77403520	77403985	77404214	10960	99,57,99	4,18,4	155,103,70	11,7,6	302	100	0.663328836213	1.0	0.891,0.512,0.891	0.824,0.83,0.794	-0.051
10961	"Il17ra"	NA	chrNC_000072.7	+	120455335	120455443	120455341	120455443	120455124	120455136	10961	63,54,48	5,3,1	43,52,56	0,1,4	106	100	0.21740849261	0.7364968720045356	0.922,0.944,0.978	1.0,0.98,0.93	-0.022
10962	"Cecr2"	NA	chrNC_000072.7	+	120711518	120711623	120711565	120711623	120710691	120710831	10962	16,7,11	0,0,1	20,23,16	2,2,0	147	100	0.298230756734	0.8520395172525289	1.0,1.0,0.882	0.872,0.887,1.0	0.041
10963	"Cecr2"	NA	chrNC_000072.7	+	120738101	120739518	120738104	120739518	120734775	120735592	10963	7,12,14	3,3,6	4,13,10	4,13,6	103	100	0.0426198416527	0.31620347516407143	0.694,0.795,0.694	0.493,0.493,0.618	0.193
10964	"Slc25a18"	NA	chrNC_000072.7	+	120761415	120761498	120761418	120761498	120750526	120750745	10964	1007,1323,1927	19,46,64	2419,1747,1969	63,63,65	103	100	0.721848316691	1.0	0.981,0.965,0.967	0.974,0.964,0.967	0.003
10965	"Slc25a18"	NA	chrNC_000072.7	+	120761415	120761498	120761418	120761498	120750778	120753576	10965	26,49,9	1,0,0	25,31,48	0,0,0	103	100	1	1.0	0.962,1.0,1.0	1.0,1.0,1.0	-0.013
10966	"Slc25a18"	NA	chrNC_000072.7	+	120761415	120761498	120761418	120761498	120759590	120759680	10966	27,50,19	0,0,2	38,35,63	1,0,0	103	100	1	1.0	1.0,1.0,0.902	0.974,1.0,1.0	-0.024
10967	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011047	80010837	80011044	80012105	80012188	10967	0,1,2	4,0,1	3,0,2	4,4,7	103	100	0.556788070994	1.0	0.0,1.0,0.66	0.421,0.0,0.217	0.341
10968	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011075	80010837	80011044	80012105	80012188	10968	10,16,13	4,0,1	23,11,18	4,4,7	131	100	0.0523420258794	0.35486836131568966	0.656,1.0,0.908	0.814,0.677,0.662	0.137
10969	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011075	80010837	80011047	80012105	80012188	10969	10,16,13	0,1,2	23,11,16	3,0,0	128	100	0.573729996827	1.0	1.0,0.926,0.835	0.857,1.0,1.0	-0.032
10970	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011075	80010837	80011044	80012882	80013121	10970	10,17,8	0,0,2	13,11,16	3,0,1	131	100	0.345558555689	0.9013169789318269	1.0,1.0,0.753	0.768,1.0,0.924	0.02
10971	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011047	80010837	80011044	80012882	80020861	10971	0,0,0	0,0,2	0,3,3	3,0,1	103	100	1	1.0	NA,NA,0.0	0.0,1.0,0.744	-0.581
10972	"Mmaa"	NA	chrNC_000074.7	-	80010837	80011075	80010837	80011047	80012882	80020861	10972	10,17,8	0,0,0	13,11,14	0,3,1	128	100	0.263332050605	0.8007330369952098	1.0,1.0,1.0	1.0,0.741,0.916	0.114
10973	"Mical3"	NA	chrNC_000072.7	-	120950363	120950608	120950363	120950605	120959492	120959688	10973	30,32,21	4,11,2	23,25,50	7,11,15	103	100	0.105563441116	0.5144301670648054	0.879,0.739,0.911	0.761,0.688,0.764	0.105
10974	"Urod"	NA	chrNC_000070.7	-	116850584	116850664	116850584	116850662	116850781	116850894	10974	542,608,628	0,0,3	663,572,589	0,2,0	102	100	1	1.0	1.0,1.0,0.995	1.0,0.996,1.0	-0.0
10975	"Ttc7"	NA	chrNC_000083.7	+	87601371	87601494	87601436	87601494	87600238	87600407	10975	14,11,18	0,0,0	4,15,3	1,3,1	165	100	0.00373938370801	0.0795943238313841	1.0,1.0,1.0	0.708,0.752,0.645	0.298
10976	"Iqsec3"	NA	chrNC_000072.7	-	121349885	121353490	121349885	121353473	121355918	121356868	10976	29,42,11	8,11,4	20,17,117	4,7,16	117	100	0.322873403282	0.8811844467994513	0.756,0.765,0.702	0.81,0.675,0.862	-0.041
10977	"Iqsec3"	NA	chrNC_000072.7	-	121349885	121353490	121349885	121353473	121356953	121357003	10977	44,82,22	26,29,12	47,25,221	12,15,43	117	100	0.0926271155847	0.47750629785292353	0.591,0.707,0.61	0.77,0.588,0.815	-0.088
10978	"Iqsec3"	NA	chrNC_000072.7	-	121349885	121356868	121349885	121353473	121356953	121357003	10978	307,497,180	26,29,12	271,293,1507	12,15,43	3495	100	0.00501913460833	0.09680583761813495	0.253,0.329,0.3	0.393,0.359,0.501	-0.124
10979	"Iqsec3"	NA	chrNC_000072.7	-	121349885	121356868	121349885	121353490	121356953	121357003	10979	287,466,174	24,51,16	265,287,1440	41,19,154	3478	100	0.65141808579	1.0	0.256,0.208,0.238	0.157,0.303,0.212	0.01
10980	"Iqsec3"	NA	chrNC_000072.7	-	121349885	121356868	121349885	121353490	121358607	121358700	10980	289,454,170	0,0,2	259,283,1431	1,1,2	3478	100	0.238380749638	0.7714681397996953	1.0,1.0,0.71	0.882,0.891,0.954	-0.006
10981	"Phc1"	NA	chrNC_000072.7	-	122309480	122309805	122309480	122309636	122310249	122310399	10981	3,3,3	49,52,65	1,2,4	100,76,55	269	100	0.665572857223	1.0	0.022,0.021,0.017	0.004,0.01,0.026	0.007
10982	"Apobec1"	NA	chrNC_000072.7	-	122568045	122568219	122568045	122568163	122573590	122573736	10982	21,12,21	338,285,264	11,17,22	228,330,203	156	100	0.738813087733	1.0	0.038,0.026,0.049	0.03,0.032,0.065	-0.005
10983	"Nanog"	NA	chrNC_000072.7	+	122690100	122691592	122690103	122691592	122689587	122689674	10983	0,2,3	0,0,1	6,3,4	0,0,0	103	100	1	1.0	NA,1.0,0.744	1.0,1.0,1.0	-0.128
10984	"Got1l1"	NA	chrNC_000074.7	-	27689865	27689975	27689865	27689970	27690260	27690372	10984	55,83,71	14,7,16	143,67,69	18,5,16	105	100	0.416392606004	0.9658731949684025	0.789,0.919,0.809	0.883,0.927,0.804	-0.032
10985	"Got1l1"	NA	chrNC_000074.7	-	27692399	27692679	27692399	27692491	27713715	27713872	10985	64,106,115	17,21,3	201,72,109	46,10,19	288	100	0.297305717716	0.8499716490663884	0.567,0.637,0.93	0.603,0.714,0.666	0.05
10987	"Emilin2"	NA	chrNC_000083.7	-	71563318	71563687	71563318	71563684	71580368	71582282	10987	0,9,3	0,1,1	17,7,17	0,0,0	103	100	1	1.0	NA,0.897,0.744	1.0,1.0,1.0	-0.179
10988	"Kif1a"	NA	chrNC_000067.7	-	92979124	92979403	92979124	92979379	92980145	92980283	10988	22,34,12	14,20,16	44,34,113	19,10,77	124	100	0.17249392813	0.6565855835209226	0.559,0.578,0.377	0.651,0.733,0.542	-0.137
10989	"Plch2"	NA	chrNC_000070.7	-	155067582	155069849	155067582	155069422	155071175	155071473	10989	5,16,5	3,3,0	1,6,17	0,9,3	527	100	0.35711493341	0.9137060100563863	0.24,0.503,1.0	1.0,0.112,0.518	0.038
10990	"Plch2"	NA	chrNC_000070.7	-	155084904	155085168	155084904	155085108	155085260	155085354	10990	2,4,0	77,92,22	0,2,1	45,60,215	160	100	0.55960689244	1.0	0.016,0.026,0.0	0.0,0.02,0.003	0.006
10991	"Gm31615"	NA	chrNC_000083.7	-	88641202	88651804	88641202	88651422	88695815	88696086	10991	1,0,0	5,2,0	0,0,1	0,0,0	482	100	1	1.0	0.04,0.0,NA	NA,NA,1.0	-0.98
10992	"Tpmt"	NA	chrNC_000079.7	-	47194874	47195071	47194874	47195055	47196579	47196826	10992	1,7,3	27,18,24	6,8,4	24,22,26	116	100	0.246888142758	0.7809204590912799	0.031,0.251,0.097	0.177,0.239,0.117	-0.051
10993	"Tpmt"	NA	chrNC_000079.7	-	47194874	47195071	47194874	47195055	47196602	47196826	10993	6,2,0	16,14,16	1,0,5	38,19,13	116	100	0.19938748544	0.7101452807613315	0.244,0.11,0.0	0.022,0.0,0.249	0.028
10996	"Pex5"	NA	chrNC_000072.7	-	124381091	124381202	124381091	124381181	124381588	124381679	10996	161,167,155	1,2,0	177,119,221	1,0,0	121	100	1	1.0	0.993,0.986,1.0	0.993,1.0,1.0	-0.005
10997	"Pex5"	NA	chrNC_000072.7	-	124390527	124390749	124390527	124390660	124390965	124391001	10997	4,6,7	266,295,271	8,9,4	285,264,353	189	100	0.909280384772	1.0	0.008,0.011,0.013	0.015,0.018,0.006	-0.002
10998	"Pex5"	NA	chrNC_000072.7	-	124390527	124390749	124390527	124390660	124391245	124391409	10998	3,8,6	0,3,2	6,9,2	0,1,0	189	100	0.00306726671971	0.0697093483838381	1.0,0.585,0.613	1.0,0.826,1.0	-0.209
10999	"Bcl3"	NA	chrNC_000073.7	-	19542386	19542981	19542386	19542855	19543066	19543184	10999	43,55,57	1,0,0	58,43,54	3,0,0	226	100	0.866338138192	1.0	0.95,1.0,1.0	0.895,1.0,1.0	0.018
11001	"Hgf"	NA	chrNC_000071.7	+	16758870	16759016	16758881	16759016	16758492	16758642	11001	2,13,11	0,1,0	9,5,12	0,3,0	111	100	0.486326995833	1.0	1.0,0.921,1.0	1.0,0.6,1.0	0.107
11002	"Hgf"	NA	chrNC_000071.7	+	16758870	16759016	16758898	16759016	16758492	16758642	11002	10,20,20	0,1,0	15,11,17	0,0,0	128	100	1	1.0	1.0,0.94,1.0	1.0,1.0,1.0	-0.02
11003	"Hgf"	NA	chrNC_000071.7	+	16758881	16759016	16758898	16759016	16758492	16758642	11003	8,8,9	0,1,0	6,9,5	0,0,0	117	100	1	1.0	1.0,0.872,1.0	1.0,1.0,1.0	-0.043
11004	"Hgf"	NA	chrNC_000071.7	+	16777489	16777632	16777504	16777632	16771744	16771859	11004	18,18,17	13,21,19	30,14,25	8,15,1	115	100	0.0117398332309	0.1557107752398828	0.546,0.427,0.438	0.765,0.448,0.956	-0.253
11005	"Eno2"	NA	chrNC_000072.7	-	124739967	124740169	124739967	124740140	124740689	124740887	11005	804,1058,536	12,19,4	578,736,2624	14,15,53	129	100	0.0658871498837	0.39747165855425215	0.981,0.977,0.99	0.97,0.974,0.975	0.01
11006	"Eno2"	NA	chrNC_000072.7	-	124745200	124745300	124745200	124745297	124746211	124746489	11006	79,82,44	3,6,0	63,57,314	0,1,5	103	100	0.0420691611276	0.3130467954417419	0.962,0.93,1.0	1.0,0.982,0.984	-0.025
11007	"Eno2"	NA	chrNC_000072.7	-	124745200	124745683	124745200	124745297	124746211	124746489	11007	122,98,55	3,6,0	95,112,182	0,1,5	486	100	0.135256290805	0.5867127685586989	0.893,0.771,1.0	1.0,0.958,0.882	-0.059
11008	"Eno2"	NA	chrNC_000072.7	-	124745200	124745683	124745200	124745300	124746211	124746489	11008	117,95,53	74,79,42	92,111,181	60,56,313	483	100	0.394842017345	0.9457341099478886	0.247,0.199,0.207	0.241,0.291,0.107	0.005
11009	"Eno2"	NA	chrNC_000072.7	-	124745200	124745300	124745200	124745297	124746399	124746489	11009	366,428,217	4,5,0	270,365,981	1,0,11	103	100	1	1.0	0.989,0.988,1.0	0.996,1.0,0.989	-0.003
11010	"Eno2"	NA	chrNC_000072.7	-	124745200	124745683	124745200	124745297	124746399	124746489	11010	131,103,55	4,5,0	95,119,189	1,0,11	486	100	0.94318677403	1.0	0.871,0.809,1.0	0.951,1.0,0.78	-0.017
11011	"Eno2"	NA	chrNC_000072.7	-	124745200	124745683	124745200	124745300	124746399	124746489	11011	126,100,53	361,425,215	92,118,188	267,364,980	483	100	0.737219550012	1.0	0.067,0.046,0.049	0.067,0.063,0.038	-0.002
11012	"Lrrc23"	NA	chrNC_000072.7	-	124755974	124756138	124755974	124756109	124756480	124756746	11012	72,88,133	4,10,9	204,86,124	5,4,9	129	100	0.0786696214403	0.4329573785421803	0.933,0.872,0.92	0.969,0.943,0.914	-0.034
11013	"Gm36117"	NA	chrNC_000083.7	+	13253959	13254225	13253987	13254225	13253630	13253878	11013	1,1,0	0,0,0	4,1,6	2,0,0	128	100	1	1.0	1.0,1.0,NA	0.61,1.0,1.0	0.13
11014	"Picalm"	NA	chrNC_000073.7	+	89831426	89831576	89831447	89831576	89826707	89826811	11014	180,176,106	16,22,11	114,156,411	27,10,41	121	100	0.592885563469	1.0	0.903,0.869,0.888	0.777,0.928,0.892	0.021
11015	"Picalm"	NA	chrNC_000073.7	+	89840348	89840480	89840363	89840480	89838357	89838465	11015	261,263,216	585,591,522	247,276,247	612,564,657	115	100	0.741322751048	1.0	0.28,0.279,0.265	0.26,0.299,0.246	0.006
11016	"Ttc7b"	NA	chrNC_000078.7	-	100304200	100304245	100304200	100304224	100306755	100306758	11016	2,2,0	1,0,0	1,2,5	0,0,0	121	100	1	1.0	0.623,1.0,NA	1.0,1.0,1.0	-0.189
