ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4740	"Sugp2"	NA	chrNC_000074.7	+	70713118	70715755	70713118	70713967	70715520	70715755	4740	287,350,205	75,56,71	218,251,698	55,79,82	1653	100	0.422808593934	0.8808054193527542	0.188,0.274,0.149	0.193,0.161,0.34	-0.028
4741	"Nsmaf"	NA	chrNC_000070.7	-	6417164	6417877	6417164	6417207	6417431	6417877	4741	94,68,84	0,0,1	111,74,43	2,2,0	324	100	0.338237049316	0.8047236281900103	1.0,1.0,0.963	0.945,0.919,1.0	0.033
4742	"Nsmaf"	NA	chrNC_000070.7	-	6417164	6417877	6417164	6417207	6417745	6417877	4742	170,127,135	169,140,141	224,118,81	138,174,127	638	100	0.739606303108	1.0	0.136,0.124,0.13	0.203,0.096,0.091	0.0
4743	"Crtc1"	NA	chrNC_000074.7	-	70844510	70844813	70844510	70844561	70844669	70844813	4743	328,278,262	7,11,4	220,297,436	7,3,7	208	100	0.278725749362	0.7281759378690951	0.957,0.924,0.969	0.938,0.979,0.968	-0.012
4744	"Klhl26"	NA	chrNC_000074.7	-	70902870	70905669	70902870	70905293	70905394	70905669	4744	614,704,587	24,15,19	725,593,649	28,24,16	201	100	0.522369233435	0.9822013051207394	0.927,0.959,0.939	0.928,0.925,0.953	0.006
4747	"Mtmr2"	NA	chrNC_000075.7	+	13716670	13720192	13716670	13718566	13719997	13720192	4747	714,741,686	19,13,30	933,707,779	21,32,54	1531	100	0.156423198117	0.535168271399206	0.711,0.788,0.599	0.744,0.591,0.485	0.093
4748	"Mat2a"	NA	chrNC_000072.7	-	72409778	72412097	72409778	72411378	72411963	72412097	4748	2277,1804,2275	796,699,703	2942,2104,2033	592,893,600	685	100	0.233059645784	0.6582921563148929	0.295,0.274,0.321	0.42,0.256,0.331	-0.039
4749	"Mat2a"	NA	chrNC_000072.7	-	72409778	72412097	72409778	72411722	72411963	72412097	4749	1140,823,1144	3,10,10	1394,1023,1075	7,12,8	341	100	0.868697908	1.0	0.991,0.96,0.971	0.983,0.962,0.975	0.001
4750	"Gtpbp3"	NA	chrNC_000074.7	+	71943709	71944234	71943709	71943853	71944068	71944234	4750	47,56,22	62,94,98	24,85,68	94,101,74	315	100	0.248540002389	0.6777209937483881	0.194,0.159,0.067	0.075,0.211,0.226	-0.031
4751	"Slc27a1"	NA	chrNC_000074.7	+	72021985	72023532	72021985	72022076	72023364	72023532	4751	503,464,504	31,51,58	664,481,410	111,32,37	1388	100	0.68347450412	1.0	0.539,0.396,0.385	0.301,0.52,0.444	0.018
4752	"Slc27a1"	NA	chrNC_000074.7	+	72021985	72023532	72021985	72022092	72023364	72023532	4752	485,451,491	13,21,18	647,462,394	34,13,17	1372	100	0.552205098278	0.9971014761755899	0.731,0.61,0.665	0.581,0.721,0.628	0.025
4753	"Slc27a1"	NA	chrNC_000074.7	+	72021985	72023532	72021985	72022240	72023364	72023532	4753	452,408,428	6,5,13	566,422,357	7,9,5	1224	100	0.640343080491	1.0	0.86,0.87,0.729	0.869,0.793,0.854	-0.019
4754	"Slc27a1"	NA	chrNC_000074.7	+	72021985	72023532	72021985	72022485	72023364	72023532	4754	323,227,259	92,114,115	373,281,255	106,113,97	979	100	0.319795188081	0.7828047980017908	0.264,0.169,0.187	0.264,0.203,0.212	-0.02
4755	"Niban3"	NA	chrNC_000074.7	+	72057551	72058362	72057551	72057679	72058250	72058362	4755	32,30,37	6,8,3	43,15,32	2,7,7	671	100	0.890555035155	1.0	0.443,0.359,0.648	0.762,0.242,0.405	0.014
4756	"Colgalt1"	NA	chrNC_000074.7	+	72074407	72075474	72074407	72074540	72075346	72075474	4756	375,420,353	120,127,150	565,400,502	145,151,109	906	100	0.0871626067531	0.3773905297796384	0.256,0.267,0.206	0.301,0.226,0.337	-0.045
4757	"Colgalt1"	NA	chrNC_000074.7	+	72074407	72075474	72074407	72074928	72075346	72075474	4757	240,301,234	5,12,6	355,263,322	5,6,12	518	100	0.55039074081	0.9971014761755899	0.903,0.829,0.883	0.932,0.894,0.838	-0.016
4758	"Unc13a"	NA	chrNC_000074.7	-	72094772	72095819	72094772	72094850	72095735	72095819	4758	312,355,103	118,200,61	120,266,837	90,116,522	985	100	0.159104340203	0.5377323903063417	0.212,0.153,0.146	0.119,0.189,0.14	0.021
4759	"Unc13a"	NA	chrNC_000074.7	-	72094772	72095819	72094772	72094850	72095738	72095819	4759	314,356,103	17,14,2	120,267,844	3,12,49	988	100	0.576649899697	1.0	0.652,0.72,0.839	0.802,0.692,0.635	0.027
4761	"Gucy2e"	NA	chrNC_000077.7	-	69126343	69127480	69126343	69126648	69126741	69127480	4761	7,1,9	0,0,0	8,3,17	1,0,2	193	100	0.664992873656	1.0	1.0,1.0,1.0	0.806,1.0,0.815	0.126
4762	"Eps15l1"	NA	chrNC_000074.7	-	73127666	73132999	73127666	73127790	73129013	73132999	4762	445,410,393	3,3,0	513,428,499	6,3,4	1323	100	0.0907013020611	0.3874759624050192	0.918,0.912,1.0	0.866,0.915,0.904	0.048
4763	"Eps15l1"	NA	chrNC_000074.7	-	73127666	73132999	73127666	73127790	73132834	73132999	4763	2121,1729,1842	75,97,101	2071,2001,1963	107,123,143	5144	100	0.0538407687758	0.28769784549673477	0.355,0.257,0.262	0.273,0.24,0.211	0.05
4764	"Eps15l1"	NA	chrNC_000074.7	-	73127666	73132999	73127666	73130510	73132834	73132999	4764	1253,1020,1108	2,0,0	1092,1217,1019	0,3,2	2424	100	0.709889690444	1.0	0.963,1.0,1.0	1.0,0.944,0.955	0.021
4765	"Eps15l1"	NA	chrNC_000074.7	-	73127666	73132999	73127666	73127790	73132927	73132999	4765	2274,1908,1994	8,13,4	2230,2163,2176	3,0,18	5237	100	0.266366717787	0.707074535036908	0.844,0.737,0.905	0.934,1.0,0.698	-0.049
4766	"Hhip"	NA	chrNC_000074.7	-	80692479	80699155	80692479	80693057	80699026	80699155	4766	138,97,169	4,1,0	188,72,102	0,0,0	6069	100	0.000765307403671	0.01865818192298021	0.362,0.615,1.0	1.0,1.0,1.0	-0.341
4767	"Il15"	NA	chrNC_000074.7	-	83129367	83129882	83129367	83129502	83129597	83129882	4767	17,14,16	0,0,2	22,25,8	0,0,0	195	100	1	1.0	1.0,1.0,0.804	1.0,1.0,1.0	-0.065
4769	"Mical2"	NA	chrNC_000073.7	+	111950531	111953161	111950531	111950634	111953105	111953161	4769	886,977,702	205,444,141	1157,889,1703	225,254,1587	2571	100	0.0194694203432	0.15132990971642907	0.144,0.079,0.162	0.167,0.12,0.04	0.019
4770	"Mical2"	NA	chrNC_000073.7	+	111950531	111954401	111950531	111950634	111954153	111954401	4770	1576,1876,1205	0,0,0	1792,1579,4259	1,0,0	3619	100	1	1.0	1.0,1.0,1.0	0.98,1.0,1.0	0.007
4771	"Mical2"	NA	chrNC_000073.7	+	111950531	111954401	111950531	111953161	111954153	111954401	4771	718,935,519	104,249,87	654,710,2661	135,142,892	1092	100	0.0756396578283	0.3497106258035688	0.387,0.256,0.353	0.307,0.314,0.215	0.053
4772	"Gm39212"	NA	chrNC_000074.7	-	85358197	85359831	85358197	85358588	85359668	85359831	4772	11,41,28	0,1,0	34,26,56	1,0,2	1180	100	0.904236419837	1.0	1.0,0.777,1.0	0.742,1.0,0.704	0.11
4773	"Rad23a"	NA	chrNC_000074.7	-	85562383	85562960	85562383	85562548	85562896	85562960	4773	150,112,89	3,3,1	109,139,124	7,2,2	448	100	0.425653049144	0.8812905057501397	0.918,0.893,0.952	0.777,0.939,0.933	0.038
4774	"Id1"	NA	chrNC_000068.8	+	152578170	152579330	152578170	152578665	152578891	152579330	4774	400,319,279	2103,2412,1572	272,411,224	1427,2233,1213	326	100	0.208204655499	0.6282675744337965	0.055,0.039,0.052	0.055,0.053,0.054	-0.005
4775	"Id1"	NA	chrNC_000068.8	+	152578170	152579330	152578170	152578670	152578891	152579330	4775	395,316,274	40,44,38	270,403,222	33,48,34	321	100	0.821700868457	1.0	0.755,0.691,0.692	0.718,0.723,0.67	0.009
4776	"Gcdh"	NA	chrNC_000074.7	-	85620183	85620550	85620183	85620313	85620370	85620550	4776	40,50,30	75,50,69	49,78,48	76,66,66	157	100	0.196200646892	0.6050306762675342	0.254,0.389,0.217	0.291,0.429,0.317	-0.059
4777	"Gm39214"	NA	chrNC_000074.7	+	86453027	86459114	86453027	86457544	86458937	86459114	4777	22,6,24	0,2,2	6,19,24	2,0,0	1493	100	0.0509889148033	0.278310873985985	1.0,0.167,0.446	0.167,1.0,1.0	-0.185
4778	"Tmem107"	NA	chrNC_000077.7	+	68963248	68964119	68963248	68963345	68963571	68964119	4778	42,49,94	365,603,691	103,69,54	1011,445,630	326	100	1	1.0	0.034,0.024,0.04	0.03,0.045,0.026	-0.001
4783	"Gm26797"	NA	chrNC_000075.7	-	122137639	122139994	122137639	122137805	122139651	122139994	4783	133,115,114	1,0,1	87,85,80	0,0,0	1946	100	1	1.0	0.872,1.0,0.854	1.0,1.0,1.0	-0.091
4784	"Crnde"	NA	chrNC_000074.7	-	93052660	93053090	93052660	93052894	93053014	93053090	4784	54,44,96	3,1,1	88,63,47	2,4,0	220	100	0.743782556992	1.0	0.891,0.952,0.978	0.952,0.877,1.0	-0.003
4785	"Slc25a45"	NA	chrNC_000085.7	+	5927849	5928719	5927849	5928123	5928634	5928719	4785	89,102,88	5,3,4	86,82,59	3,4,0	611	100	0.350887530172	0.8160981806939261	0.744,0.848,0.783	0.824,0.77,1.0	-0.073
4792	"Ctla2b"	NA	chrNC_000079.7	-	61043164	61043957	61043164	61043533	61043834	61043957	4792	36,59,85	16,5,7	22,42,21	4,5,5	401	100	0.993649387188	1.0	0.359,0.746,0.752	0.578,0.677,0.512	0.03
4793	"Zfp408"	NA	chrNC_000068.8	-	91479280	91480120	91479280	91479371	91479495	91480120	4793	27,39,26	3,7,4	27,38,35	4,3,19	224	100	0.420141057709	0.878225576469182	0.801,0.713,0.744	0.751,0.85,0.451	0.069
4794	"Zfp408"	NA	chrNC_000068.8	-	91479495	91480120	91479495	91479770	91479986	91480120	4794	100,125,92	11,4,10	62,121,136	14,8,1	316	100	0.743580204393	1.0	0.742,0.908,0.744	0.584,0.827,0.977	0.002
4795	"Zfp408"	NA	chrNC_000068.8	-	91479495	91480120	91479495	91479770	91480048	91480120	4795	115,134,98	27,20,16	68,129,147	16,16,12	378	100	0.267351228863	0.7091004447657715	0.53,0.639,0.618	0.529,0.681,0.764	-0.062
4796	"Dync1li2"	NA	chrNC_000074.7	-	105144311	105149035	105144311	105147314	105148918	105149035	4796	489,452,311	408,351,331	395,410,533	312,452,324	1704	100	0.43125473916	0.8885788966357813	0.066,0.07,0.052	0.069,0.051,0.088	-0.007
4797	"Kcnj3"	NA	chrNC_000068.8	+	55322064	55327914	55322064	55326522	55326792	55327914	4797	49,73,6	14,9,1	14,67,160	1,5,14	370	100	0.0225513551795	0.16686961199796305	0.486,0.687,0.619	0.791,0.784,0.755	-0.179
4798	"Kcnj3"	NA	chrNC_000068.8	+	55322064	55327914	55322064	55326522	55327157	55327914	4798	206,236,71	3,0,0	77,245,559	0,0,1	735	100	0.91757282281	1.0	0.903,1.0,1.0	1.0,1.0,0.987	-0.028
4799	"Kcnj3"	NA	chrNC_000068.8	+	55326792	55327914	55326792	55326844	55327157	55327914	4799	166,185,69	15,7,5	68,197,435	1,8,16	413	100	0.0610617880613	0.3100506639435899	0.728,0.865,0.77	0.943,0.856,0.868	-0.101
4800	"Kcnj3"	NA	chrNC_000068.8	+	55336837	55337054	55336837	55336856	55336968	55337054	4800	172,201,79	0,6,2	73,187,454	7,7,5	212	100	0.142724945872	0.5075368774404972	1.0,0.94,0.949	0.831,0.926,0.977	0.052
4801	"Ces2e"	NA	chrNC_000074.7	+	105660159	105661304	105660159	105660386	105661078	105661304	4801	6,10,6	14,18,3	0,0,4	1,6,0	792	100	0.383946690473	0.8466381254476889	0.051,0.066,0.202	0.0,0.0,1.0	-0.227
4802	"Fignl1"	NA	chrNC_000077.7	-	11737428	11739158	11737428	11737897	11739006	11739158	4802	0,0,2	0,0,1	0,0,3	0,0,0	1209	100	1	1.0	NA,NA,0.142	NA,NA,1.0	-0.858
4804	"Fignl1"	NA	chrNC_000077.7	-	11750375	11753063	11750375	11751696	11752850	11753063	4804	215,224,209	0,0,0	193,173,101	0,2,0	1254	100	1	1.0	1.0,1.0,1.0	1.0,0.873,1.0	0.042
4805	"Fignl1"	NA	chrNC_000077.7	-	11750375	11753063	11750375	11752761	11752850	11753063	4805	24,22,18	0,0,0	13,24,4	2,0,0	189	100	1	1.0	1.0,1.0,1.0	0.775,1.0,1.0	0.075
4806	"B3gnt9"	NA	chrNC_000074.7	-	105979269	105981785	105979269	105981474	105981662	105981785	4806	1,1,1	2,0,0	0,2,13	5,1,0	288	100	0.0630859181465	0.3172554353404834	0.148,1.0,1.0	0.0,0.41,1.0	0.246
4807	"Fbxl9"	NA	chrNC_000074.7	-	106038971	106039577	106038971	106039289	106039402	106039577	4807	21,32,32	0,2,1	17,20,13	0,1,0	213	100	0.585373786725	1.0	1.0,0.883,0.938	1.0,0.904,1.0	-0.028
4808	"Fbxl9"	NA	chrNC_000074.7	-	106041707	106042654	106041707	106042218	106042577	106042654	4808	59,58,38	0,0,1	53,45,39	0,0,0	459	100	1	1.0	1.0,1.0,0.892	1.0,1.0,1.0	-0.036
4809	"Slc9a5"	NA	chrNC_000074.7	+	106083162	106083805	106083162	106083383	106083491	106083805	4809	45,27,23	0,1,1	15,33,57	9,5,7	208	100	1	1.0	1.0,0.928,0.917	0.445,0.76,0.797	0.281
4810	"Slc9a5"	NA	chrNC_000074.7	+	106083162	106083805	106083162	106083383	106083602	106083805	4810	59,42,51	18,16,21	23,49,87	27,14,52	319	100	0.120665818198	0.456989694452	0.507,0.451,0.432	0.211,0.523,0.344	0.104
4811	"Ank1"	NA	chrNC_000074.7	+	23622112	23622650	23622112	23622487	23622577	23622650	4811	16,21,16	0,1,0	23,3,40	4,0,1	190	100	0.0506712542871	0.27742527837244507	1.0,0.917,1.0	0.752,1.0,0.955	0.07
4812	"Ank1"	NA	chrNC_000074.7	+	23622112	23622650	23622112	23622499	23622577	23622650	4812	13,19,16	2,1,0	23,3,40	4,4,2	178	100	0.00866796643065	0.09289467173410194	0.785,0.914,1.0	0.764,0.296,0.918	0.24
4814	"Dus2"	NA	chrNC_000074.7	+	106756983	106758431	106756983	106757075	106758329	106758431	4814	63,33,50	54,51,72	94,70,62	66,34,65	1354	100	0.00253114845152	0.04373397363212516	0.079,0.046,0.049	0.095,0.132,0.066	-0.04
4815	"Slc7a6"	NA	chrNC_000074.7	+	106905733	106906292	106905733	106905919	106906118	106906292	4815	199,229,182	2,1,2	141,207,211	4,0,2	299	100	0.622874159967	1.0	0.971,0.987,0.968	0.922,1.0,0.972	0.011
4816	"Slc7a6"	NA	chrNC_000074.7	+	106918970	106919906	106918970	106919066	106919782	106919906	4816	172,143,112	11,5,6	166,143,258	3,3,9	816	100	0.0479553615218	0.268054714776425	0.657,0.778,0.696	0.871,0.854,0.778	-0.124
4817	"Slc7a6"	NA	chrNC_000074.7	+	106918970	106919906	106918970	106919115	106919782	106919906	4817	107,104,71	57,53,63	117,102,207	48,77,60	767	100	0.0845536226452	0.3700953646929246	0.197,0.204,0.128	0.241,0.147,0.31	-0.056
4819	"Nip7"	NA	chrNC_000074.7	+	107783724	107784043	107783724	107783811	107783904	107784043	4819	59,47,28	247,224,255	37,61,50	211,228,272	193	100	0.425668346374	0.8812905057501397	0.11,0.098,0.054	0.083,0.122,0.087	-0.01
4820	"Limk1"	NA	chrNC_000071.7	-	134690242	134690712	134690242	134690407	134690646	134690712	4820	11,7,9	1,0,0	9,9,24	1,0,3	339	100	0.0807976733889	0.35855366418010465	0.764,1.0,1.0	0.726,1.0,0.702	0.112
4821	"Nfat5"	NA	chrNC_000074.7	+	108065440	108065999	108065440	108065580	108065721	108065999	4821	156,110,89	5,0,0	141,148,122	0,1,0	241	100	0.92416572487	1.0	0.928,1.0,1.0	1.0,0.984,1.0	-0.019
4823	"Nfat5"	NA	chrNC_000074.7	+	108065440	108065999	108065440	108065829	108065927	108065999	4823	187,110,105	5,0,1	141,107,89	1,2,1	198	100	0.521772757699	0.9822013051207394	0.95,1.0,0.981	0.986,0.964,0.978	0.001
4824	"Ist1"	NA	chrNC_000074.7	-	110402007	110402434	110402007	110402014	110402274	110402434	4824	393,391,421	0,0,1	453,431,498	0,0,0	360	100	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
4825	"Ist1"	NA	chrNC_000074.7	-	110402007	110402434	110402007	110402056	110402274	110402434	4825	183,151,170	7,13,13	254,183,243	8,11,4	318	100	0.0246553962529	0.17476966724400797	0.892,0.785,0.804	0.909,0.84,0.95	-0.073
4826	"Ist1"	NA	chrNC_000074.7	-	110402274	110403482	110402274	110402434	110403389	110403482	4826	598,563,521	3,1,2	777,579,838	5,13,0	1055	100	0.0253375182301	0.17691242849748784	0.95,0.982,0.961	0.936,0.808,1.0	0.05
4830	"Znrf1"	NA	chrNC_000074.7	+	112348227	112352352	112348227	112348319	112349106	112352352	4830	1203,1018,879	170,166,98	935,1121,1362	138,137,252	887	100	0.491090038739	0.9562375472551349	0.444,0.409,0.503	0.433,0.48,0.379	0.021
4831	"Znrf1"	NA	chrNC_000074.7	+	112348227	112352352	112348227	112348319	112349430	112352352	4831	2524,2428,1936	51,38,36	2025,2360,3531	51,45,89	1211	100	0.0773317644104	0.34998259526459996	0.803,0.841,0.816	0.766,0.812,0.766	0.039
4835	"Adamts18"	NA	chrNC_000074.7	-	114574825	114575375	114574825	114574916	114575018	114575375	4835	0,0,2	0,1,0	1,1,2	0,0,0	202	100	1	1.0	NA,0.0,1.0	1.0,1.0,1.0	-0.5
4841	"Mthfsd"	NA	chrNC_000074.7	-	121823343	121825891	121823343	121824664	121825446	121825891	4841	389,299,366	107,138,87	495,493,624	126,121,97	882	100	0.01737505936	0.14129362992243655	0.292,0.197,0.323	0.308,0.316,0.422	-0.078
4842	"Mthfsd"	NA	chrNC_000074.7	-	121823343	121825891	121823343	121824664	121825737	121825891	4842	622,576,612	0,0,1	772,745,935	0,1,0	1173	100	1	1.0	1.0,1.0,0.981	1.0,0.984,1.0	-0.001
4843	"Mthfsd"	NA	chrNC_000074.7	-	121825446	121825891	121825446	121825510	121825737	121825891	4843	255,306,267	84,89,96	311,294,351	84,53,81	327	100	0.00903492675612	0.09514381402912603	0.481,0.513,0.46	0.531,0.629,0.57	-0.092
4844	"Mmgt2"	NA	chrNC_000077.7	+	62555495	62557182	62555495	62556062	62556569	62557182	4844	297,217,260	54,44,67	241,258,209	99,82,71	607	100	0.000304462440802	0.010056676910614517	0.475,0.448,0.39	0.286,0.341,0.327	0.12
4846	"Def8"	NA	chrNC_000074.7	+	124186555	124187255	124186555	124186665	124187085	124187255	4846	11,9,5	0,1,0	7,10,22	1,0,0	520	100	1	1.0	1.0,0.634,1.0	0.574,1.0,1.0	0.02
4847	"1700016J18Rik"	NA	chrNC_000076.7	+	41894603	41896088	41894603	41894908	41895710	41896088	4847	7,24,12	2,3,3	20,19,15	0,0,2	902	100	0.000437387048877	0.012702709629975537	0.28,0.47,0.307	1.0,1.0,0.454	-0.466
4851	"Spin2c"	NA	chrNC_000086.8	+	152615245	152615544	152615245	152615325	152615430	152615544	4851	9,9,6	5,8,7	1,10,1	2,1,2	205	100	0.932745107638	1.0	0.468,0.354,0.295	0.196,0.83,0.196	-0.035
4852	"Armcx6"	NA	chrNC_000086.8	-	133651689	133652116	133651689	133651782	133652078	133652116	4852	26,36,22	82,75,56	32,21,25	55,56,58	396	100	0.463686392911	0.9296941194535945	0.074,0.108,0.09	0.128,0.087,0.098	-0.014
4854	"Gm45971"	NA	chrNC_000073.7	-	12605447	12606417	12605447	12605525	12606360	12606417	4854	3,10,5	1,0,0	18,8,16	0,0,0	935	100	1	1.0	0.243,1.0,1.0	1.0,1.0,1.0	-0.252
4855	"Gm45971"	NA	chrNC_000073.7	-	12605447	12607407	12605447	12606417	12607305	12607407	4855	10,4,3	1,0,0	19,4,12	0,1,0	988	100	1	1.0	0.503,1.0,1.0	1.0,0.288,1.0	0.072
4857	"Klhl23"	NA	chrNC_000068.8	+	69664018	69666995	69664018	69665594	69666437	69666995	4857	800,874,591	1,6,0	629,797,1537	2,0,0	943	100	0.365000785487	0.8254606480808705	0.988,0.939,1.0	0.971,1.0,1.0	-0.015
4858	"Snhg16"	NA	chrNC_000077.7	+	116565125	116566624	116565125	116565201	116566333	116566624	4858	100,96,157	18,27,27	113,130,154	15,17,52	1232	100	0.80559977165	1.0	0.311,0.224,0.321	0.379,0.383,0.194	-0.033
4860	"Tbc1d19"	NA	chrNC_000071.7	+	53987796	53988830	53987796	53987842	53988708	53988830	4860	512,387,569	17,14,9	930,502,348	11,13,8	966	100	0.130776947981	0.48217415573201844	0.757,0.741,0.867	0.897,0.8,0.818	-0.05
4861	"Tbc1d19"	NA	chrNC_000071.7	+	53987796	53988830	53987796	53987842	53988730	53988830	4861	541,409,600	20,24,19	968,531,365	23,14,11	988	100	0.0378599545278	0.23105389391823086	0.732,0.633,0.762	0.81,0.793,0.771	-0.082
4862	"Ccdc82"	NA	chrNC_000075.7	+	13248883	13252423	13248883	13248967	13251695	13252423	4862	70,72,59	14,14,9	124,72,74	8,13,10	2828	100	0.134770164142	0.4874973790974176	0.15,0.154,0.188	0.354,0.164,0.207	-0.078
4863	"Gm53498"	NA	chrNC_000075.7	-	13676742	13677169	13676742	13676846	13676950	13677169	4863	3,0,0	0,0,2	0,2,2	0,1,0	204	100	1	1.0	1.0,NA,0.0	NA,0.495,1.0	-0.248
4866	"Ttc9c"	NA	chrNC_000085.7	-	8786429	8789202	8786429	8788280	8788998	8789202	4866	1025,953,1001	10,5,10	912,913,843	9,7,5	818	100	0.797233741732	1.0	0.926,0.959,0.924	0.925,0.941,0.954	-0.004
4867	"Taf1d"	NA	chrNC_000075.7	+	15222822	15223401	15222822	15222991	15223204	15223401	4867	61,47,52	5,6,2	73,57,100	3,3,6	313	100	0.359946571761	0.8237745796162371	0.796,0.715,0.893	0.886,0.859,0.842	-0.061
4868	"Taf1d"	NA	chrNC_000075.7	+	15226397	15226736	15226397	15226427	15226678	15226736	4868	25,31,25	45,68,49	33,28,32	67,56,66	351	100	0.959561450161	1.0	0.137,0.115,0.127	0.123,0.125,0.121	0.003
4869	"Taf1d"	NA	chrNC_000075.7	+	15226397	15228274	15226397	15226427	15228184	15228274	4869	241,223,267	0,0,0	262,264,289	0,1,0	1857	100	1	1.0	1.0,1.0,1.0	1.0,0.934,1.0	0.022
4870	"Taf1d"	NA	chrNC_000075.7	+	15226397	15228274	15226397	15226736	15228184	15228274	4870	219,199,248	27,50,32	238,240,266	43,42,40	1548	100	0.863371930779	1.0	0.344,0.205,0.334	0.263,0.27,0.3	0.017
4871	"Taf1d"	NA	chrNC_000075.7	+	15226397	15228274	15226397	15226772	15228184	15228274	4871	217,192,243	0,1,0	229,236,258	1,4,4	1512	100	0.000151129303038	0.006694456880459675	1.0,0.927,1.0	0.938,0.796,0.81	0.128
4872	"Cep295"	NA	chrNC_000075.7	-	15262986	15264395	15262986	15263111	15264194	15264395	4872	26,43,14	18,37,12	19,25,51	14,26,30	1183	100	0.722224011077	1.0	0.109,0.089,0.09	0.103,0.075,0.126	-0.005
4873	"Gm26871"	NA	chrNC_000069.7	+	118307786	118309443	118307786	118307916	118309375	118309443	4873	2,16,2	0,1,0	2,4,65	2,0,1	1559	100	0.0227852351443	0.16782504230422343	1.0,0.506,1.0	0.06,1.0,0.807	0.213
4875	"Gm26871"	NA	chrNC_000069.7	+	118307786	118310760	118307786	118309571	118310097	118310760	4875	8,16,0	0,2,0	12,4,27	0,1,3	626	100	1	1.0	1.0,0.561,NA	1.0,0.39,0.59	0.12
4877	"Gm26871"	NA	chrNC_000069.7	+	118307786	118310760	118307786	118309571	118310101	118310760	4877	8,16,0	0,0,0	12,4,27	0,0,3	630	100	1	1.0	1.0,1.0,NA	1.0,1.0,0.588	0.137
4880	"Homer3"	NA	chrNC_000074.7	+	70745624	70747007	70745624	70746328	70746633	70747007	4880	1158,914,1075	10,7,8	1052,1009,1028	15,5,10	405	100	0.469614411981	0.9330686877441092	0.966,0.97,0.971	0.945,0.98,0.962	0.007
4883	"Gm16754"	NA	chrNC_000075.7	+	21142037	21144425	21142037	21142103	21142469	21144425	4883	245,257,275	0,0,1	308,218,289	11,0,3	466	100	9.89681115209e-05	0.005033235385920057	1.0,1.0,0.983	0.857,1.0,0.954	0.057
4884	"Gm16754"	NA	chrNC_000075.7	+	21142037	21144425	21142037	21142103	21144203	21144425	4884	994,989,953	8,15,12	1230,965,1205	15,20,12	2200	100	0.516020691991	0.9778139419850527	0.85,0.75,0.783	0.788,0.687,0.82	0.029
4885	"Gm16754"	NA	chrNC_000075.7	+	21142469	21144425	21142469	21142625	21144203	21144425	4885	746,728,673	0,0,0	912,744,911	5,0,2	1678	100	0.101721709243	0.4120307919273983	1.0,1.0,1.0	0.916,1.0,0.964	0.04
4886	"Tmed1"	NA	chrNC_000075.7	-	21420226	21420647	21420226	21420410	21420549	21420647	4886	20,20,20	148,133,147	13,14,20	160,174,97	239	100	0.261204857822	0.6986882458549983	0.054,0.059,0.054	0.033,0.033,0.079	0.007
4888	"Epor"	NA	chrNC_000075.7	-	21871742	21872139	21871742	21871907	21871985	21872139	4888	0,0,2	9,1,3	4,0,7	1,1,8	178	100	0.00122160332072	0.02664379953072245	0.0,0.0,0.272	0.692,0.0,0.33	-0.25
4889	"Larp1b"	NA	chrNC_000069.7	+	40988379	40990310	40988379	40988524	40990200	40990310	4889	26,28,28	4,8,13	36,63,33	8,13,10	1776	100	0.397578157398	0.8607394145380866	0.268,0.165,0.108	0.202,0.214,0.157	-0.011
4890	"Larp1b"	NA	chrNC_000069.7	+	40988379	40991252	40988379	40988524	40991124	40991252	4890	35,36,34	1,0,0	58,71,46	0,0,1	2700	100	1	1.0	0.565,1.0,1.0	1.0,1.0,0.63	-0.022
4891	"Larp1b"	NA	chrNC_000069.7	+	40988379	40991252	40988379	40990310	40991124	40991252	4891	9,8,6	11,5,14	21,6,12	13,20,15	914	100	0.805370935367	1.0	0.082,0.149,0.045	0.15,0.032,0.08	0.005
4892	"Poll"	NA	chrNC_000085.7	-	45548635	45548982	45548635	45548803	45548924	45548982	4892	1,6,1	1,3,0	10,4,6	2,0,3	221	100	0.614710829584	1.0	0.312,0.475,1.0	0.693,1.0,0.475	-0.127
4894	"Guca1b"	NA	chrNC_000083.7	+	47701905	47703892	47701905	47702026	47702799	47703892	4894	11,3,6	4,1,7	7,3,16	1,5,3	873	100	0.452641106351	0.9166474317313683	0.24,0.256,0.089	0.445,0.064,0.379	-0.101
4899	"Foxred1"	NA	chrNC_000075.7	-	35120333	35120803	35120333	35120452	35120711	35120803	4899	67,56,75	118,177,114	89,59,68	118,120,152	359	100	0.392024069747	0.8544524622240736	0.137,0.081,0.155	0.174,0.12,0.111	-0.011
4900	"Foxred1"	NA	chrNC_000075.7	-	35120711	35121461	35120711	35120803	35121235	35121461	4900	206,216,175	0,0,0	207,172,296	1,0,3	532	100	0.401363880534	0.8642270653433709	1.0,1.0,1.0	0.975,1.0,0.949	0.025
